TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,LAT,LON,NEIGHBOURHOOD
Theft of Vehicle,2011,11,30,22.0,0.0,49.27576270802322,-123.05120179859341,Hastings-Sunrise
Break and Enter Commercial,2011,6,15,20.0,0.0,49.27994053065327,-123.1143485868872,Central Business District
Theft from Vehicle,2011,10,27,11.0,0.0,49.253044219270315,-123.10085738311052,Riley Park
Break and Enter Commercial,2011,6,15,20.0,0.0,49.28027950338508,-123.11467701535582,Central Business District
Theft from Vehicle,2011,12,15,10.0,14.0,49.26401567185019,-123.02753592104327,Renfrew-Collingwood
Theft from Vehicle,2011,12,15,6.0,15.0,49.26401567185019,-123.02753592104327,Renfrew-Collingwood
Theft from Vehicle,2011,9,17,18.0,0.0,49.26401481820834,-123.02772023742233,Hastings-Sunrise
Other Theft,2011,8,10,17.0,8.0,49.282208920870254,-123.09969861691636,Central Business District
Break and Enter Commercial,2011,12,10,16.0,0.0,49.28354506192646,-123.10925217346123,Central Business District
Theft from Vehicle,2011,9,8,17.0,0.0,49.26401481820834,-123.02772023742233,Hastings-Sunrise
Theft from Vehicle,2011,1,26,22.0,0.0,49.2805246628219,-123.13845552772945,West End
Theft from Vehicle,2011,4,28,5.0,30.0,49.2805246628219,-123.13845552772945,West End
Theft from Vehicle,2011,9,27,17.0,0.0,49.28927952852574,-123.05742897532502,Grandview-Woodland
Break and Enter Commercial,2011,11,11,18.0,0.0,49.28369020382555,-123.10929470724096,Central Business District
Break and Enter Commercial,2011,1,5,17.0,30.0,49.28369020382555,-123.10929470724096,Central Business District
Break and Enter Commercial,2011,2,12,14.0,30.0,49.283603267432,-123.10934016569543,Central Business District
Theft of Vehicle,2011,1,30,21.0,0.0,49.261132181466635,-123.08521333909464,Mount Pleasant
Break and Enter Commercial,2011,10,2,21.0,0.0,49.26320230901303,-123.11183135843201,Mount Pleasant
Break and Enter Commercial,2011,10,1,20.0,50.0,49.26313687533729,-123.11279634877219,Mount Pleasant
Theft from Vehicle,2011,7,5,12.0,0.0,49.2657278024944,-123.16637436178203,Kitsilano
Break and Enter Commercial,2011,4,27,0.0,0.0,49.263848020535434,-123.11170155584132,Mount Pleasant
Theft from Vehicle,2011,6,17,15.0,49.0,49.28511657254412,-123.14182490636338,West End
Theft from Vehicle,2011,10,11,7.0,55.0,49.28511657254412,-123.14182490636338,West End
Break and Enter Commercial,2011,9,2,18.0,0.0,49.26394779478794,-123.11270253389007,Mount Pleasant
Break and Enter Commercial,2011,10,22,17.0,0.0,49.26573454554746,-123.11164904661076,Mount Pleasant
Other Theft,2011,12,2,12.0,0.0,49.28616183473537,-123.11465064175133,Central Business District
Other Theft,2011,4,19,12.0,45.0,49.28616183473537,-123.11465064175133,Central Business District
Other Theft,2011,8,11,18.0,13.0,49.282539468902776,-123.11814255154766,Central Business District
Other Theft,2011,3,20,14.0,36.0,49.28616183473537,-123.11465064175133,Central Business District
Break and Enter Commercial,2011,10,2,19.0,57.0,49.268119591860376,-123.11168137025467,Mount Pleasant
Mischief,2011,4,25,2.0,33.0,49.28109729881623,-123.02994182700914,Hastings-Sunrise
Mischief,2011,11,4,8.0,3.0,49.2806397886122,-123.11883318098002,Central Business District
Break and Enter Commercial,2011,5,2,23.0,48.0,49.26830628285805,-123.11366904040248,Mount Pleasant
Theft from Vehicle,2011,8,19,13.0,0.0,49.264253929428946,-123.08514353046671,Mount Pleasant
Theft of Vehicle,2011,9,15,2.0,0.0,49.26125579243913,-123.16508649828518,Kitsilano
Break and Enter Commercial,2011,11,11,17.0,0.0,49.28221139163317,-123.07919190901619,Strathcona
Break and Enter Commercial,2011,1,25,0.0,0.0,49.27216616013275,-123.09565160571827,Strathcona
Other Theft,2011,5,9,10.0,0.0,49.28124039979254,-123.09577598848091,Strathcona
Break and Enter Commercial,2011,9,2,15.0,30.0,49.272266878421355,-123.09622683859091,Strathcona
Theft from Vehicle,2011,10,21,23.0,0.0,49.25344837130052,-123.07593758943884,Kensington-Cedar Cottage
Theft from Vehicle,2011,12,15,10.0,14.0,49.27289522644607,-123.02372120392629,Hastings-Sunrise
Other Theft,2011,8,15,14.0,40.0,49.282539468902776,-123.11814255154766,Central Business District
Break and Enter Commercial,2011,5,15,19.0,57.0,49.210703174251854,-123.09900665035212,Sunset
Theft from Vehicle,2011,6,6,18.0,0.0,49.293365009183354,-123.13632911915732,West End
Other Theft,2011,9,9,17.0,35.0,49.282539468902776,-123.11814255154766,Central Business District
Other Theft,2011,11,4,20.0,56.0,49.281257274472445,-123.09668362736078,Strathcona
Other Theft,2011,12,11,9.0,57.0,49.28126983582287,-123.09736439111698,Strathcona
Break and Enter Commercial,2011,2,2,22.0,40.0,49.28459811333867,-123.09675437371862,Strathcona
Theft from Vehicle,2011,1,1,17.0,0.0,49.26924102146786,-123.11534561095233,Fairview
Theft of Vehicle,2011,12,14,18.0,0.0,49.27741217420676,-123.0477970513693,Hastings-Sunrise
Theft from Vehicle,2011,4,22,14.0,30.0,49.281379988315535,-123.10220060327906,Central Business District
Break and Enter Commercial,2011,11,20,12.0,5.0,49.283175614121205,-123.09654217716735,Strathcona
Break and Enter Commercial,2011,6,11,11.0,30.0,49.283093395138835,-123.09654586666929,Strathcona
Break and Enter Commercial,2011,12,1,6.0,0.0,49.28318406265903,-123.09698013312185,Strathcona
Theft from Vehicle,2011,8,22,15.0,0.0,49.28218037480629,-123.1384812002663,West End
Theft of Vehicle,2011,5,19,0.0,0.0,49.20691371652909,-123.05113684762536,Killarney
Break and Enter Commercial,2011,10,16,0.0,30.0,49.28311365081835,-123.09759695942577,Strathcona
Theft from Vehicle,2011,10,17,16.0,30.0,49.26395366502519,-123.08514961131233,Mount Pleasant
Theft from Vehicle,2011,9,29,18.0,30.0,49.26395366502519,-123.08514961131233,Mount Pleasant
Theft from Vehicle,2011,9,16,8.0,0.0,49.26395366502519,-123.08514961131233,Mount Pleasant
Break and Enter Commercial,2011,1,24,18.0,0.0,49.288123608379024,-123.05641745243364,Hastings-Sunrise
Break and Enter Commercial,2011,2,23,3.0,30.0,49.282208920870254,-123.09969861691636,Central Business District
Break and Enter Commercial,2011,5,7,15.0,0.0,49.28185439758061,-123.06174696750158,Grandview-Woodland
Theft from Vehicle,2011,4,24,13.0,0.0,49.285109468454515,-123.13893547237348,West End
Theft from Vehicle,2011,4,27,2.0,0.0,49.285109468454515,-123.13893547237348,West End
Theft from Vehicle,2011,6,26,18.0,30.0,49.285109468454515,-123.13893547237348,West End
Theft of Vehicle,2011,1,18,8.0,0.0,49.247069719150346,-123.04951768553137,Renfrew-Collingwood
Theft from Vehicle,2011,1,25,23.0,0.0,49.265890566244416,-123.09684507067166,Mount Pleasant
Theft from Vehicle,2011,6,18,18.0,0.0,49.265890566244416,-123.09684507067166,Mount Pleasant
Theft from Vehicle,2011,5,11,12.0,47.0,49.28517691229117,-123.13865253662662,West End
Theft of Vehicle,2011,5,31,1.0,33.0,49.24457841823651,-123.04947438849271,Renfrew-Collingwood
Theft from Vehicle,2011,9,15,12.0,0.0,49.265890566244416,-123.09684507067166,Mount Pleasant
Theft of Vehicle,2011,1,7,23.0,0.0,49.22929632687835,-123.05128053854624,Victoria-Fraserview
Other Theft,2011,9,17,19.0,2.0,49.282539468902776,-123.11814255154766,Central Business District
Break and Enter Commercial,2011,6,18,16.0,30.0,49.281253744486236,-123.09649456449279,Strathcona
Theft from Vehicle,2011,6,1,0.0,30.0,49.28260585924997,-123.136885340385,West End
Other Theft,2011,9,18,14.0,24.0,49.282539468902776,-123.11814255154766,Central Business District
Other Theft,2011,9,23,14.0,12.0,49.282539468902776,-123.11814255154766,Central Business District
Theft of Vehicle,2011,10,26,23.0,0.0,49.228396470836955,-123.04914287673465,Killarney
Break and Enter Commercial,2011,6,17,7.0,23.0,49.28133802743964,-123.09660445033425,Strathcona
Mischief,2011,3,30,21.0,30.0,49.2061890051732,-123.1263625062728,Marpole
Theft from Vehicle,2011,1,21,20.0,0.0,49.28145091452074,-123.1042655242932,Central Business District
Mischief,2011,6,30,13.0,0.0,49.2061890051732,-123.1263625062728,Marpole
Break and Enter Commercial,2011,4,26,3.0,0.0,49.281257274472445,-123.09668362736078,Strathcona
Break and Enter Commercial,2011,3,25,4.0,20.0,49.262829723394894,-123.09711259436499,Mount Pleasant
Break and Enter Commercial,2011,3,18,5.0,1.0,49.262829723394894,-123.09711259436499,Mount Pleasant
Break and Enter Commercial,2011,10,21,21.0,30.0,49.26274759163068,-123.09711916794328,Mount Pleasant
Break and Enter Commercial,2011,8,21,21.0,40.0,49.26283323640266,-123.0972137600895,Mount Pleasant
Theft of Vehicle,2011,3,18,16.0,0.0,49.22269420322109,-123.05239489079347,Victoria-Fraserview
Theft of Vehicle,2011,8,3,23.0,30.0,49.21937882028397,-123.04825616338766,Killarney
Break and Enter Commercial,2011,9,27,3.0,9.0,49.26286264363225,-123.09807366843113,Mount Pleasant
Theft from Vehicle,2011,12,4,21.0,0.0,49.26435256383879,-123.09897113463897,Mount Pleasant
Theft from Vehicle,2011,1,14,20.0,0.0,49.212886237055024,-123.05850958627235,Victoria-Fraserview
Break and Enter Commercial,2011,8,14,3.0,29.0,49.26286264363225,-123.09807366843113,Mount Pleasant
Break and Enter Commercial,2011,2,24,22.0,0.0,49.26286264363225,-123.09807366843113,Mount Pleasant
Break and Enter Commercial,2011,3,25,4.0,49.0,49.262869577924064,-123.0982759999843,Mount Pleasant
Theft from Vehicle,2011,12,28,20.0,0.0,49.20779227860357,-123.0581869812421,Victoria-Fraserview
Theft of Vehicle,2011,10,10,22.0,30.0,49.265665400417,-123.04918510180131,Hastings-Sunrise
Theft from Vehicle,2011,5,6,22.0,30.0,49.26344305767937,-123.04426164846079,Hastings-Sunrise
Break and Enter Commercial,2011,8,25,18.0,35.0,49.264599109013695,-123.09835475675723,Mount Pleasant
Theft of Vehicle,2011,6,4,16.0,0.0,49.261965556177984,-123.04945891930211,Renfrew-Collingwood
Theft of Vehicle,2011,6,17,7.0,0.0,49.27831996271947,-123.04824256179486,Hastings-Sunrise
Theft from Vehicle,2011,12,23,12.0,0.0,49.232073573694414,-123.0277147234207,Killarney
Break and Enter Commercial,2011,3,26,3.0,30.0,49.223633268151886,-123.09783244393596,Sunset
Break and Enter Commercial,2011,1,25,22.0,0.0,49.26625424116336,-123.09576718431394,Mount Pleasant
Mischief,2011,10,28,20.0,31.0,49.281181787647405,-123.03053709411294,Hastings-Sunrise
Break and Enter Commercial,2011,2,19,6.0,0.0,49.26702876157622,-123.09691355200005,Mount Pleasant
Break and Enter Commercial,2011,5,14,12.0,25.0,49.24560966042481,-123.09750777020979,Riley Park
Other Theft,2011,9,24,15.0,56.0,49.282539468902776,-123.11814255154766,Central Business District
Theft of Vehicle,2011,6,4,18.0,0.0,49.28767083317826,-123.04730586972568,Hastings-Sunrise
Theft of Vehicle,2011,7,16,3.0,30.0,49.26161020922474,-123.14104627655799,Fairview
Theft of Vehicle,2011,2,3,22.0,30.0,49.28210572051396,-123.04855961167775,Hastings-Sunrise
Theft from Vehicle,2011,7,18,15.0,30.0,49.26947143194086,-123.13186955557845,Fairview
Mischief,2011,2,27,2.0,0.0,49.28424379276641,-123.12547363900812,West End
Theft from Vehicle,2011,5,14,19.0,0.0,49.267031388381334,-123.14558443589698,Fairview
Break and Enter Commercial,2011,1,25,23.0,0.0,49.25749636796458,-123.09733218667338,Mount Pleasant
Theft from Vehicle,2011,5,23,19.0,0.0,49.282206414069634,-123.13625050681127,West End
Theft from Vehicle,2011,5,25,7.0,45.0,49.282206414069634,-123.13625050681127,West End
Break and Enter Commercial,2011,1,23,8.0,5.0,49.25830646823748,-123.0975558689792,Mount Pleasant
Theft from Vehicle,2011,9,14,5.0,32.0,49.28125361656841,-123.10440246609882,Central Business District
Theft from Vehicle,2011,8,13,19.0,50.0,49.28125361656841,-123.10440246609882,Central Business District
Theft from Vehicle,2011,8,9,0.0,0.0,49.232092217840254,-123.02908090380859,Renfrew-Collingwood
Theft from Vehicle,2011,6,13,5.0,0.0,49.28212840062736,-123.11769071459874,Central Business District
Theft from Vehicle,2011,6,9,6.0,45.0,49.26418690873289,-123.08708321619582,Mount Pleasant
Theft from Vehicle,2011,6,4,6.0,20.0,49.28212840062736,-123.11769071459874,Central Business District
Break and Enter Commercial,2011,3,11,23.0,0.0,49.25839021455448,-123.09766130674305,Mount Pleasant
Theft from Vehicle,2011,7,13,22.0,37.0,49.232092217840254,-123.02908090380859,Renfrew-Collingwood
Break and Enter Commercial,2011,2,7,17.0,0.0,49.25923015927329,-123.09780108531052,Mount Pleasant
Theft of Vehicle,2011,6,12,1.0,0.0,49.26027644489121,-123.05668517758195,Kensington-Cedar Cottage
Theft of Vehicle,2011,4,29,0.0,0.0,49.25965916232133,-123.03021925634292,Renfrew-Collingwood
Theft from Vehicle,2011,5,21,19.0,0.0,49.216025581765386,-123.14457622630549,Marpole
Other Theft,2011,8,6,10.0,34.0,49.273846232445216,-123.08538027339284,Strathcona
Theft from Vehicle,2011,3,9,21.0,34.0,49.28212650665274,-123.1361235137781,West End
Theft from Vehicle,2011,6,14,19.0,45.0,49.267031388381334,-123.14558443589698,Fairview
Break and Enter Commercial,2011,12,28,6.0,44.0,49.282123844420425,-123.0953066323786,Strathcona
Theft from Vehicle,2011,4,21,21.0,30.0,49.28099553832061,-123.08473676616569,Strathcona
Theft from Vehicle,2011,3,27,23.0,0.0,49.28099553832061,-123.08473676616569,Strathcona
Break and Enter Commercial,2011,7,2,3.0,6.0,49.28212616939198,-123.09543230973284,Strathcona
Break and Enter Commercial,2011,6,12,22.0,22.0,49.28205108105156,-123.07031880411093,Grandview-Woodland
Theft from Vehicle,2011,1,28,19.0,30.0,49.27526019109971,-123.14615664225592,Kitsilano
Theft of Vehicle,2011,2,5,12.0,30.0,49.259788201935706,-123.0336256760127,Renfrew-Collingwood
Break and Enter Commercial,2011,2,15,4.0,38.0,49.28326021859997,-123.10921634396193,Central Business District
Break and Enter Commercial,2011,1,7,17.0,0.0,49.287425807609715,-123.11665630347927,Central Business District
Theft of Vehicle,2011,4,12,10.0,45.0,49.28383958886576,-123.04691788536593,Hastings-Sunrise
Break and Enter Commercial,2011,8,23,18.0,30.0,49.284061543638195,-123.09546574527394,Strathcona
Theft from Vehicle,2011,11,24,22.0,0.0,49.27324198976717,-123.0772507286729,Grandview-Woodland
Theft of Vehicle,2011,11,26,23.0,0.0,49.276595652003216,-123.0489417647098,Hastings-Sunrise
Mischief,2011,11,16,15.0,17.0,49.27738258008029,-123.08649560227785,Strathcona
Theft from Vehicle,2011,5,20,13.0,0.0,49.285155941801065,-123.12216384364886,Central Business District
Theft from Vehicle,2011,5,20,11.0,0.0,49.285155941801065,-123.12216384364886,Central Business District
Theft from Vehicle,2011,5,10,9.0,30.0,49.285155941801065,-123.12216384364886,Central Business District
Theft from Vehicle,2011,4,15,12.0,20.0,49.285155941801065,-123.12216384364886,Central Business District
Theft from Vehicle,2011,4,15,9.0,0.0,49.285155941801065,-123.12216384364886,Central Business District
Theft from Vehicle,2011,4,13,15.0,45.0,49.285155941801065,-123.12216384364886,Central Business District
Break and Enter Commercial,2011,6,28,18.0,0.0,49.28281939739515,-123.10677557735639,Central Business District
Theft from Vehicle,2011,4,7,18.0,0.0,49.285155941801065,-123.12216384364886,Central Business District
Theft from Vehicle,2011,3,1,12.0,0.0,49.266473622004625,-123.11455828260596,Mount Pleasant
Break and Enter Commercial,2011,8,12,18.0,30.0,49.28246760440452,-123.10705820247915,Central Business District
Theft from Vehicle,2011,4,7,16.0,30.0,49.285155941801065,-123.12216384364886,Central Business District
Theft from Vehicle,2011,3,28,11.0,0.0,49.285155941801065,-123.12216384364886,Central Business District
Theft from Vehicle,2011,3,19,14.0,40.0,49.285155941801065,-123.12216384364886,Central Business District
Theft from Vehicle,2011,2,16,18.0,0.0,49.239266840384126,-123.07114605789518,Kensington-Cedar Cottage
Theft from Vehicle,2011,3,18,14.0,30.0,49.285155941801065,-123.12216384364886,Central Business District
Theft from Vehicle,2011,3,9,13.0,20.0,49.285155941801065,-123.12216384364886,Central Business District
Theft from Vehicle,2011,8,19,14.0,0.0,49.27728531582371,-123.13184281676787,Central Business District
Theft from Vehicle,2011,2,12,12.0,22.0,49.285155941801065,-123.12216384364886,Central Business District
Theft from Vehicle,2011,4,4,18.0,0.0,49.279367389407824,-123.0664867172176,Grandview-Woodland
Theft from Vehicle,2011,2,11,19.0,0.0,49.285155941801065,-123.12216384364886,Central Business District
Theft from Vehicle,2011,1,24,11.0,0.0,49.285155941801065,-123.12216384364886,Central Business District
Theft from Vehicle,2011,1,14,13.0,49.0,49.285155941801065,-123.12216384364886,Central Business District
Break and Enter Commercial,2011,5,25,20.0,32.0,49.27460676067661,-123.1125930513516,Central Business District
Theft from Vehicle,2011,6,30,6.0,0.0,49.285663611201365,-123.05769002766924,Grandview-Woodland
Break and Enter Commercial,2011,11,17,8.0,25.0,49.28051600331337,-123.10361252299852,Central Business District
Theft of Vehicle,2011,5,12,18.0,30.0,49.26257974886085,-123.19081592639182,West Point Grey
Mischief,2011,9,14,18.0,0.0,49.277364642746015,-123.08533547727686,Strathcona
Break and Enter Commercial,2011,10,1,1.0,10.0,49.26295536853433,-123.10415590456645,Mount Pleasant
Break and Enter Commercial,2011,6,25,18.0,0.0,49.265512699323104,-123.10416252432712,Mount Pleasant
Theft of Vehicle,2011,9,2,16.0,30.0,49.27740959061714,-123.04663516702057,Hastings-Sunrise
Break and Enter Commercial,2011,6,20,4.0,20.0,49.26652712350909,-123.10412342343699,Mount Pleasant
Theft from Vehicle,2011,1,3,17.0,0.0,49.27778262142191,-123.1310857716411,Central Business District
Theft of Vehicle,2011,12,19,19.0,30.0,49.27740959061714,-123.04663516702057,Hastings-Sunrise
Break and Enter Commercial,2011,11,22,4.0,32.0,49.26832167047362,-123.10401846952135,Mount Pleasant
Break and Enter Commercial,2011,12,23,0.0,25.0,49.270142901415944,-123.10374791957001,Mount Pleasant
Break and Enter Commercial,2011,6,11,3.0,35.0,49.24972443229611,-123.1009709894768,Riley Park
Theft from Vehicle,2011,5,11,23.0,0.0,49.29369247614201,-123.13682540483438,West End
Break and Enter Commercial,2011,11,2,23.0,0.0,49.24994390362846,-123.10108782187221,Riley Park
Break and Enter Commercial,2011,6,10,3.0,0.0,49.25022353953671,-123.11541933353487,South Cambie
Theft from Vehicle,2011,3,1,13.0,20.0,49.25351196771573,-123.07980752013205,Kensington-Cedar Cottage
Other Theft,2011,3,4,4.0,8.0,49.208433761764894,-123.14047483203674,Marpole
Theft from Vehicle,2011,7,7,0.0,0.0,49.250531816926646,-123.16020387557116,Arbutus Ridge
Mischief,2011,7,9,4.0,0.0,49.22421228013852,-123.02978905783402,Killarney
Theft from Vehicle,2011,5,10,1.0,0.0,49.253280878278346,-123.07981072044699,Kensington-Cedar Cottage
Theft from Vehicle,2011,8,7,14.0,0.0,49.283676480899004,-123.13207985853472,West End
Mischief,2011,10,11,8.0,0.0,49.26241553169874,-123.12269966594286,Fairview
Break and Enter Commercial,2011,9,23,13.0,42.0,49.26869472346488,-123.18865993563725,West Point Grey
Break and Enter Commercial,2011,10,19,3.0,34.0,49.26877245001995,-123.18980844076161,West Point Grey
Theft from Vehicle,2011,9,16,19.0,30.0,49.2633733977041,-123.05651595583491,Hastings-Sunrise
Break and Enter Commercial,2011,6,15,16.0,0.0,49.23764468475759,-123.19065899300244,Dunbar-Southlands
Theft from Vehicle,2011,8,6,20.0,0.0,49.285388288069115,-123.11185842362764,Central Business District
Theft from Vehicle,2011,5,18,22.0,0.0,49.26416483598302,-123.07549770622988,Grandview-Woodland
Theft from Vehicle,2011,4,13,12.0,0.0,49.27147415853879,-123.1361812192304,Fairview
Theft from Vehicle,2011,11,30,14.0,4.0,49.26541554202061,-123.14582846872527,Kitsilano
Theft from Vehicle,2011,5,28,18.0,50.0,49.28249412203633,-123.10957256120108,Central Business District
Mischief,2011,11,2,20.0,18.0,49.26052297092716,-123.12401822376052,Fairview
Theft from Vehicle,2011,12,17,19.0,30.0,49.27232595524622,-123.10191712978283,Mount Pleasant
Theft from Vehicle,2011,12,1,18.0,20.0,49.27232595524622,-123.10191712978283,Mount Pleasant
Theft from Vehicle,2011,1,24,21.0,0.0,49.25224690712133,-123.06449570150437,Kensington-Cedar Cottage
Theft of Vehicle,2011,7,17,19.0,0.0,49.25636533286313,-123.04593576548679,Renfrew-Collingwood
Break and Enter Commercial,2011,10,31,18.0,0.0,49.25097956909207,-123.12742038901575,South Cambie
Other Theft,2011,3,25,14.0,55.0,49.28139486263078,-123.11968664336567,Central Business District
Theft from Vehicle,2011,5,24,17.0,15.0,49.28249412203633,-123.10957256120108,Central Business District
Theft from Vehicle,2011,1,14,9.0,45.0,49.28249412203633,-123.10957256120108,Central Business District
Theft from Vehicle,2011,8,15,22.0,0.0,49.280432330537494,-123.12706108758682,Central Business District
Theft from Vehicle,2011,8,11,12.0,0.0,49.280432330537494,-123.12706108758682,Central Business District
Theft from Vehicle,2011,7,21,23.0,0.0,49.280432330537494,-123.12706108758682,Central Business District
Break and Enter Commercial,2011,10,2,19.0,3.0,49.25137865906095,-123.12752749843561,Shaughnessy
Break and Enter Commercial,2011,5,28,16.0,30.0,49.250862639871514,-123.10092343062001,Riley Park
Break and Enter Commercial,2011,10,22,18.0,0.0,49.250390822497295,-123.10094376732307,Riley Park
Theft from Vehicle,2011,9,1,15.0,0.0,49.27232595524622,-123.10191712978283,Mount Pleasant
Break and Enter Commercial,2011,5,30,1.0,0.0,49.25070771640189,-123.10105571585164,Riley Park
Theft from Vehicle,2011,7,14,9.0,0.0,49.27232595524622,-123.10191712978283,Mount Pleasant
Theft from Vehicle,2011,6,17,9.0,0.0,49.27232595524622,-123.10191712978283,Mount Pleasant
Other Theft,2011,1,20,18.0,6.0,49.28229119090357,-123.1183292309066,Central Business District
Other Theft,2011,3,28,14.0,16.0,49.28139486263078,-123.11968664336567,Central Business District
Break and Enter Commercial,2011,8,29,21.0,0.0,49.265219753550625,-123.1874637854945,West Point Grey
Break and Enter Commercial,2011,9,8,2.0,14.0,49.26611049370102,-123.1859951732218,West Point Grey
Theft from Vehicle,2011,1,29,16.0,30.0,49.27232595524622,-123.10191712978283,Mount Pleasant
Theft from Vehicle,2011,7,8,13.0,0.0,49.281008279330635,-123.13446458855925,West End
Break and Enter Commercial,2011,12,8,20.0,30.0,49.263565164803204,-123.18746988775678,West Point Grey
Theft from Vehicle,2011,2,23,19.0,0.0,49.28837251653899,-123.0576688481458,Grandview-Woodland
Break and Enter Commercial,2011,6,18,19.0,25.0,49.263565164803204,-123.18746988775678,West Point Grey
Theft of Vehicle,2011,11,23,23.0,17.0,49.23112016664411,-123.04866620572915,Killarney
Other Theft,2011,4,6,16.0,20.0,49.28139486263078,-123.11968664336567,Central Business District
Break and Enter Commercial,2011,11,11,17.0,0.0,49.25153423263855,-123.10101576687119,Riley Park
Theft of Vehicle,2011,1,15,20.0,0.0,49.222998316338746,-123.04765651881696,Killarney
Theft of Vehicle,2011,2,7,17.0,30.0,49.287746936715976,-123.04573072789444,Hastings-Sunrise
Theft of Vehicle,2011,4,9,16.0,0.0,49.287743522623,-123.04480182258509,Hastings-Sunrise
Break and Enter Commercial,2011,1,3,7.0,13.0,49.25804601078288,-123.18487710206736,Kitsilano
Break and Enter Commercial,2011,10,10,0.0,0.0,49.252462333926324,-123.0657875481159,Kensington-Cedar Cottage
Theft from Vehicle,2011,12,7,18.0,0.0,49.28312637766394,-123.14190816144769,West End
Theft from Vehicle,2011,3,4,18.0,0.0,49.2553731487081,-123.08549366299462,Kensington-Cedar Cottage
Theft from Vehicle,2011,2,10,11.0,20.0,49.258192060296544,-123.02648463117441,Renfrew-Collingwood
Theft from Vehicle,2011,10,22,11.0,0.0,49.28312637766394,-123.14190816144769,West End
Theft from Vehicle,2011,1,17,14.0,58.0,49.258192060296544,-123.02648463117441,Renfrew-Collingwood
Theft of Vehicle,2011,9,5,10.0,30.0,49.28201939355523,-123.04652704100509,Hastings-Sunrise
Break and Enter Commercial,2011,4,19,2.0,38.0,49.25280941487448,-123.06618074489023,Kensington-Cedar Cottage
Theft from Vehicle,2011,11,30,11.0,10.0,49.279926923308444,-123.11058472368448,Central Business District
Theft from Vehicle,2011,10,29,17.0,0.0,49.26422661358057,-123.10106943781727,Mount Pleasant
Break and Enter Commercial,2011,10,12,0.0,0.0,49.23513566732158,-123.02400766028495,Renfrew-Collingwood
Break and Enter Commercial,2011,9,4,0.0,0.0,49.23513566732158,-123.02400766028495,Renfrew-Collingwood
Break and Enter Commercial,2011,6,10,21.0,0.0,49.25453874520418,-123.17667439249526,Dunbar-Southlands
Theft of Vehicle,2011,11,6,20.0,0.0,49.239669767606735,-123.046761180664,Renfrew-Collingwood
Theft from Vehicle,2011,6,29,3.0,0.0,49.23576033007386,-123.14590997355812,Shaughnessy
Break and Enter Commercial,2011,4,19,3.0,48.0,49.252676659533755,-123.10087449835387,Riley Park
Other Theft,2011,1,6,18.0,46.0,49.28229119090357,-123.1183292309066,Central Business District
Break and Enter Commercial,2011,1,29,4.0,11.0,49.252676659533755,-123.10087449835387,Riley Park
Theft from Vehicle,2011,5,24,15.0,0.0,49.28389281934273,-123.14054028475009,West End
Theft from Vehicle,2011,5,7,16.0,40.0,49.279926923308444,-123.11058472368448,Central Business District
Break and Enter Commercial,2011,11,6,19.0,30.0,49.252323397973385,-123.10099937575622,Riley Park
Break and Enter Commercial,2011,11,6,19.0,0.0,49.252323397973385,-123.10099937575622,Riley Park
Break and Enter Commercial,2011,1,25,22.0,0.0,49.252323397973385,-123.10099937575622,Riley Park
Break and Enter Commercial,2011,11,6,19.0,30.0,49.25233806016139,-123.10099940566869,Riley Park
Mischief,2011,11,16,11.0,17.0,49.224540453260445,-123.0313899271664,Killarney
Theft from Vehicle,2011,10,3,10.0,0.0,49.28312637766394,-123.14190816144769,West End
Break and Enter Commercial,2011,12,27,22.0,0.0,49.25266179766483,-123.10100006613501,Riley Park
Break and Enter Commercial,2011,11,7,7.0,20.0,49.25266179766483,-123.10100006613501,Riley Park
Theft of Vehicle,2011,2,7,20.0,30.0,49.260960785605775,-123.15057320214281,Kitsilano
Theft from Vehicle,2011,5,10,23.0,0.0,49.28312637766394,-123.14190816144769,West End
Theft of Vehicle,2011,11,22,8.0,0.0,49.25933618974896,-123.03363553906347,Renfrew-Collingwood
Theft of Vehicle,2011,10,10,21.0,0.0,49.261961399163205,-123.20912133137027,West Point Grey
Other Theft,2011,4,19,19.0,4.0,49.2247141853934,-123.090722239022,Sunset
Theft from Vehicle,2011,1,14,20.0,50.0,49.279926923308444,-123.11058472368448,Central Business District
Mischief,2011,12,26,20.0,25.0,49.28070012347022,-123.10765893629117,Central Business District
Theft of Vehicle,2011,8,27,22.0,30.0,49.25974146261351,-123.09298869296032,Mount Pleasant
Theft from Vehicle,2011,7,7,16.0,30.0,49.26974428526091,-123.13372273806817,Fairview
Theft from Vehicle,2011,5,4,14.0,0.0,49.28239886982672,-123.13436510815973,West End
Break and Enter Commercial,2011,10,16,5.0,46.0,49.26434773319363,-123.18202233821538,Kitsilano
Break and Enter Commercial,2011,12,14,4.0,25.0,49.23472586542858,-123.18425281554505,Dunbar-Southlands
Break and Enter Commercial,2011,8,25,1.0,38.0,49.234726621962245,-123.184736621903,Dunbar-Southlands
Break and Enter Commercial,2011,8,6,16.0,0.0,49.25651723842143,-123.18484253254469,Dunbar-Southlands
Break and Enter Commercial,2011,12,7,18.0,0.0,49.257395537105054,-123.18483921580857,Dunbar-Southlands
Theft from Vehicle,2011,11,27,11.0,30.0,49.25360958987173,-123.08555589107827,Kensington-Cedar Cottage
