TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,LAT,LON,NEIGHBOURHOOD
Theft from Vehicle,2017,3,11,19.0,45.0,49.289205395826095,-123.12215583412299,Central Business District
Other Theft,2017,10,19,16.0,8.0,49.26483475325912,-123.11468190436439,Mount Pleasant
Theft from Vehicle,2017,8,9,0.0,0.0,49.289205395826095,-123.12215583412299,Central Business District
Other Theft,2017,12,10,18.0,32.0,49.263401146208196,-123.12378696825306,Fairview
Break and Enter Residential/Other,2017,7,20,23.0,54.0,49.27465550088592,-123.12242454941192,Central Business District
Theft from Vehicle,2017,12,15,22.0,30.0,49.289205395826095,-123.12215583412299,Central Business District
Break and Enter Commercial,2017,10,23,17.0,0.0,49.26407412499962,-123.20053483552286,West Point Grey
Theft of Bicycle,2017,8,25,19.0,0.0,49.28119692121806,-123.04387866221002,Hastings-Sunrise
Other Theft,2017,10,17,13.0,5.0,49.26483475325912,-123.11468190436439,Mount Pleasant
Other Theft,2017,10,9,7.0,44.0,49.26483475325912,-123.11468190436439,Mount Pleasant
Theft from Vehicle,2017,9,6,23.0,0.0,49.2840073288027,-123.11187936288799,Central Business District
Theft from Vehicle,2017,8,2,16.0,2.0,49.2840073288027,-123.11187936288799,Central Business District
Theft from Vehicle,2017,7,18,21.0,20.0,49.2840073288027,-123.11187936288799,Central Business District
Mischief,2017,3,14,16.0,30.0,49.27694874813375,-123.126585520477,Central Business District
Break and Enter Residential/Other,2017,4,2,21.0,0.0,49.242059879354315,-123.10329354136175,Riley Park
Break and Enter Residential/Other,2017,3,10,18.0,0.0,49.242059879354315,-123.10329354136175,Riley Park
Mischief,2017,7,30,11.0,12.0,49.291734505267655,-123.12988284140944,Central Business District
Theft from Vehicle,2017,10,31,22.0,0.0,49.28093717068802,-123.08057141199193,Strathcona
Theft from Vehicle,2017,4,14,2.0,33.0,49.2840073288027,-123.11187936288799,Central Business District
Theft from Vehicle,2017,9,20,20.0,30.0,49.24038703266631,-123.04854328688879,Renfrew-Collingwood
Theft from Vehicle,2017,10,13,20.0,0.0,49.28093717068802,-123.08057141199193,Strathcona
Theft from Vehicle,2017,9,23,11.0,0.0,49.28093717068802,-123.08057141199193,Strathcona
Theft from Vehicle,2017,8,26,13.0,0.0,49.28093717068802,-123.08057141199193,Strathcona
Theft of Bicycle,2017,5,22,16.0,0.0,49.25801083743677,-123.08927110294906,Mount Pleasant
Theft from Vehicle,2017,8,22,12.0,30.0,49.28093717068802,-123.08057141199193,Strathcona
Mischief,2017,1,13,11.0,21.0,49.26363195263071,-123.1386848009266,Fairview
Theft from Vehicle,2017,1,16,8.0,45.0,49.28093717068802,-123.08057141199193,Strathcona
Theft from Vehicle,2017,4,7,17.0,37.0,49.2840073288027,-123.11187936288799,Central Business District
Theft from Vehicle,2017,9,12,10.0,0.0,49.26771526497561,-123.18367308442733,Kitsilano
Theft from Vehicle,2017,12,9,9.0,0.0,49.289030018417314,-123.12557008275442,Central Business District
Theft from Vehicle,2017,6,2,17.0,0.0,49.24029232145775,-123.04830799697002,Renfrew-Collingwood
Theft from Vehicle,2017,3,24,22.0,0.0,49.2840073288027,-123.11187936288799,Central Business District
Theft from Vehicle,2017,4,19,19.0,30.0,49.26303039891691,-123.10767711867135,Mount Pleasant
Other Theft,2017,9,30,9.0,21.0,49.26483475325912,-123.11468190436439,Mount Pleasant
Theft from Vehicle,2017,10,5,13.0,0.0,49.28092716910257,-123.0812379682206,Strathcona
Theft from Vehicle,2017,4,13,8.0,0.0,49.28092716910257,-123.0812379682206,Strathcona
Theft from Vehicle,2017,8,25,17.0,0.0,49.27818060608467,-123.08004172235395,Strathcona
Theft from Vehicle,2017,10,7,8.0,0.0,49.240197699663334,-123.04807284541941,Renfrew-Collingwood
Other Theft,2017,9,28,20.0,35.0,49.26483475325912,-123.11468190436439,Mount Pleasant
Break and Enter Residential/Other,2017,12,1,10.0,1.0,49.284002548756774,-123.09663990607469,Strathcona
Theft from Vehicle,2017,11,21,18.0,0.0,49.239794233543634,-123.04683081250326,Renfrew-Collingwood
Other Theft,2017,9,28,17.0,17.0,49.26483475325912,-123.11468190436439,Mount Pleasant
Other Theft,2017,9,25,8.0,52.0,49.26483475325912,-123.11468190436439,Mount Pleasant
Vehicle Collision or Pedestrian Struck (with Injury),2017,4,11,5.0,56.0,49.21672924674009,-123.10195725226608,Sunset
Theft of Bicycle,2017,8,17,16.0,0.0,49.25886240144782,-123.10118272313211,Mount Pleasant
Mischief,2017,10,27,13.0,30.0,49.2331389688016,-123.15566853248349,Kerrisdale
Other Theft,2017,9,24,20.0,27.0,49.26483475325912,-123.11468190436439,Mount Pleasant
Break and Enter Residential/Other,2017,7,14,13.0,50.0,49.28401998150496,-123.09751775891294,Strathcona
Theft of Bicycle,2017,6,17,8.0,12.0,49.25928052803794,-123.10104669344906,Mount Pleasant
Theft of Bicycle,2017,8,27,2.0,0.0,49.25928052803794,-123.10104669344906,Mount Pleasant
Other Theft,2017,9,20,20.0,1.0,49.26483475325912,-123.11468190436439,Mount Pleasant
Break and Enter Residential/Other,2017,6,19,3.0,0.0,49.28401998150496,-123.09751775891294,Strathcona
Mischief,2017,9,2,3.0,15.0,49.22979289722386,-123.07167265969738,Victoria-Fraserview
Mischief,2017,5,20,22.0,0.0,49.232055296968426,-123.13654726969236,Oakridge
Mischief,2017,5,19,0.0,0.0,49.23229823913496,-123.13641167880337,Oakridge
Mischief,2017,12,8,5.0,45.0,49.28657312345725,-123.13866882757286,West End
Mischief,2017,5,21,4.0,5.0,49.23229823913496,-123.13641167880337,Oakridge
Break and Enter Commercial,2017,2,15,21.0,45.0,49.262930385664596,-123.14572589654868,Fairview
Mischief,2017,11,11,20.0,6.0,49.23277046971929,-123.16134545334778,Kerrisdale
Other Theft,2017,9,17,18.0,34.0,49.26483475325912,-123.11468190436439,Mount Pleasant
Theft of Bicycle,2017,9,30,16.0,0.0,49.25917812061161,-123.10512634763725,Mount Pleasant
Other Theft,2017,12,25,14.0,19.0,49.263401146208196,-123.12378696825306,Fairview
Theft from Vehicle,2017,3,3,18.0,59.0,49.23821563596315,-123.05030753577125,Renfrew-Collingwood
Theft from Vehicle,2017,9,11,22.0,36.0,49.23821563596315,-123.05030753577125,Renfrew-Collingwood
Theft from Vehicle,2017,10,9,18.0,0.0,49.23821563596315,-123.05030753577125,Renfrew-Collingwood
Theft of Vehicle,2017,8,31,18.0,0.0,49.27657425139839,-123.03594046267791,Hastings-Sunrise
Theft of Vehicle,2017,7,8,8.0,27.0,49.27657456904538,-123.03578648282603,Hastings-Sunrise
Mischief,2017,1,16,14.0,0.0,49.24603519468323,-123.10130641060572,Riley Park
Theft from Vehicle,2017,11,4,14.0,0.0,49.23821563596315,-123.05030753577125,Renfrew-Collingwood
Mischief,2017,7,21,7.0,38.0,49.26346387885859,-123.13274845629051,Fairview
Vehicle Collision or Pedestrian Struck (with Injury),2017,8,31,18.0,4.0,49.21324794556703,-123.10210112959422,Sunset
Theft from Vehicle,2017,12,2,16.0,26.0,49.23821563596315,-123.05030753577125,Renfrew-Collingwood
Other Theft,2017,9,15,15.0,52.0,49.26483475325912,-123.11468190436439,Mount Pleasant
Break and Enter Commercial,2017,2,25,0.0,0.0,49.26398420670576,-123.16017498628672,Kitsilano
Other Theft,2017,9,14,21.0,45.0,49.26483475325912,-123.11468190436439,Mount Pleasant
Theft from Vehicle,2017,4,29,19.0,30.0,49.23828259229111,-123.05023465717137,Renfrew-Collingwood
Break and Enter Commercial,2017,4,2,22.0,0.0,49.26399247344864,-123.16063491182284,Kitsilano
Theft from Vehicle,2017,2,20,21.0,0.0,49.238101592413344,-123.05006330385167,Renfrew-Collingwood
Other Theft,2017,9,5,8.0,38.0,49.26483475325912,-123.11468190436439,Mount Pleasant
Break and Enter Commercial,2017,7,14,22.0,0.0,49.26822230612043,-123.16075173798647,Kitsilano
Other Theft,2017,9,1,16.0,31.0,49.26483475325912,-123.11468190436439,Mount Pleasant
Break and Enter Commercial,2017,7,6,15.0,0.0,49.26822912765065,-123.16121431003046,Kitsilano
Break and Enter Commercial,2017,3,12,3.0,5.0,49.23285737153265,-123.16153309668186,Kerrisdale
Break and Enter Residential/Other,2017,6,16,17.0,0.0,49.26373794565258,-123.10555002297545,Mount Pleasant
Other Theft,2017,8,28,15.0,30.0,49.26483475325912,-123.11468190436439,Mount Pleasant
Break and Enter Residential/Other,2017,5,5,15.0,30.0,49.26464279893376,-123.10552198907463,Mount Pleasant
Break and Enter Commercial,2017,3,16,21.0,0.0,49.23463677774463,-123.16149398026334,Kerrisdale
Theft from Vehicle,2017,3,13,0.0,0.0,49.2380897332675,-123.04982151121523,Renfrew-Collingwood
Theft from Vehicle,2017,12,8,16.0,0.0,49.282984266572825,-123.1153967751884,Central Business District
Mischief,2017,3,23,9.0,0.0,49.267340413087766,-123.10508004577147,Mount Pleasant
Other Theft,2017,8,27,21.0,28.0,49.26483475325912,-123.11468190436439,Mount Pleasant
Theft from Vehicle,2017,6,27,19.0,0.0,49.237759638555026,-123.04933061501886,Renfrew-Collingwood
Theft from Vehicle,2017,10,6,19.0,0.0,49.2674316744037,-123.16455260149004,Kitsilano
Mischief,2017,3,18,0.0,0.0,49.24716876124712,-123.10121818280982,Riley Park
Break and Enter Residential/Other,2017,3,31,16.0,0.0,49.227637384236566,-123.10671279039994,Oakridge
Theft from Vehicle,2017,11,23,18.0,0.0,49.282984266572825,-123.1153967751884,Central Business District
Mischief,2017,10,23,18.0,0.0,49.26654353742058,-123.1050699687954,Mount Pleasant
Mischief,2017,10,29,16.0,0.0,49.24716876124712,-123.10121818280982,Riley Park
Theft from Vehicle,2017,8,1,7.0,56.0,49.23773690140991,-123.04928182446571,Renfrew-Collingwood
Theft of Bicycle,2017,7,18,5.0,0.0,49.259587191606485,-123.1707723952865,Kitsilano
Mischief,2017,12,24,5.0,38.0,49.27239757994935,-123.10158459839707,Mount Pleasant
Theft of Bicycle,2017,5,10,10.0,0.0,49.2554890243938,-123.17273248607275,Arbutus Ridge
Break and Enter Commercial,2017,3,25,22.0,0.0,49.270055913406274,-123.15995545454567,Kitsilano
Theft from Vehicle,2017,8,11,19.0,30.0,49.23773690140991,-123.04928182446571,Renfrew-Collingwood
Theft of Vehicle,2017,5,29,15.0,30.0,49.25965290679176,-123.17613163650843,Kitsilano
Theft from Vehicle,2017,8,15,18.0,30.0,49.23773690140991,-123.04928182446571,Renfrew-Collingwood
Break and Enter Residential/Other,2017,11,4,14.0,0.0,49.25281434381427,-123.1056413363546,Riley Park
Theft from Vehicle,2017,11,28,7.0,30.0,49.24046918313236,-123.18524670861555,Dunbar-Southlands
Theft from Vehicle,2017,3,6,19.0,0.0,49.23762285568064,-123.04903759726749,Renfrew-Collingwood
Theft of Bicycle,2017,5,30,18.0,0.0,49.243219118934746,-123.17173977306923,Dunbar-Southlands
Theft from Vehicle,2017,10,6,20.0,30.0,49.26576351133861,-123.16461742962743,Kitsilano
Theft from Vehicle,2017,4,2,18.0,50.0,49.23762285568064,-123.04903759726749,Renfrew-Collingwood
Break and Enter Residential/Other,2017,9,22,8.0,0.0,49.252734154590634,-123.10578531465244,Riley Park
Theft from Vehicle,2017,5,20,19.0,0.0,49.23762285568064,-123.04903759726749,Renfrew-Collingwood
Other Theft,2017,8,24,10.0,1.0,49.26483475325912,-123.11468190436439,Mount Pleasant
Theft from Vehicle,2017,3,9,18.0,10.0,49.26235890310797,-123.07841698372974,Mount Pleasant
Other Theft,2017,8,14,14.0,0.0,49.26483475325912,-123.11468190436439,Mount Pleasant
Other Theft,2017,8,13,17.0,35.0,49.26483475325912,-123.11468190436439,Mount Pleasant
Theft from Vehicle,2017,2,16,18.0,30.0,49.23738741249649,-123.04827260634362,Renfrew-Collingwood
Other Theft,2017,1,9,15.0,31.0,49.284414861308555,-123.11238286220131,Central Business District
Break and Enter Residential/Other,2017,8,27,17.0,0.0,49.209007545201885,-123.1167468330408,Marpole
Theft from Vehicle,2017,9,9,18.0,0.0,49.282984266572825,-123.1153967751884,Central Business District
Break and Enter Residential/Other,2017,5,10,6.0,15.0,49.28316988731047,-123.11121746548025,Central Business District
Other Theft,2017,1,9,19.0,17.0,49.284414861308555,-123.11238286220131,Central Business District
Break and Enter Residential/Other,2017,2,19,21.0,0.0,49.25661761228639,-123.10593653765203,Riley Park
Other Theft,2017,1,10,14.0,59.0,49.284414861308555,-123.11238286220131,Central Business District
Other Theft,2017,1,11,14.0,9.0,49.284414861308555,-123.11238286220131,Central Business District
Theft from Vehicle,2017,12,29,3.0,0.0,49.28363780978773,-123.11261732453293,Central Business District
Theft from Vehicle,2017,9,7,20.0,15.0,49.2252650591126,-123.07193543404486,Victoria-Fraserview
Mischief,2017,10,21,0.0,40.0,49.2638136688798,-123.10517344282886,Mount Pleasant
Theft from Vehicle,2017,5,10,2.0,0.0,49.2341662147727,-123.03593015293313,Renfrew-Collingwood
Break and Enter Commercial,2017,5,10,15.0,35.0,49.26360208738742,-123.1290590831808,Fairview
Theft from Vehicle,2017,7,13,18.0,0.0,49.2640409883151,-123.16463905157447,Kitsilano
Theft from Vehicle,2017,9,20,22.0,0.0,49.27907791224819,-123.12918277899654,West End
Theft from Vehicle,2017,9,12,0.0,0.0,49.27907791224819,-123.12918277899654,West End
Theft of Bicycle,2017,8,28,17.0,30.0,49.284920219138684,-123.04407392350667,Hastings-Sunrise
Theft from Vehicle,2017,7,31,11.0,0.0,49.28357655210695,-123.1127101361916,Central Business District
Theft from Vehicle,2017,6,19,22.0,0.0,49.2341662147727,-123.03593015293313,Renfrew-Collingwood
Break and Enter Residential/Other,2017,2,21,21.0,33.0,49.274851314195445,-123.11289592092142,Central Business District
Break and Enter Residential/Other,2017,5,22,3.0,59.0,49.27480192230371,-123.11299644160025,Central Business District
Vehicle Collision or Pedestrian Struck (with Injury),2017,2,1,18.0,49.0,49.281343945178165,-123.09969797315968,Central Business District
Break and Enter Residential/Other,2017,8,19,10.0,30.0,49.283223485864454,-123.10338471931786,Central Business District
Break and Enter Residential/Other,2017,12,16,11.0,59.0,49.2851023340152,-123.05977162517165,Grandview-Woodland
Theft from Vehicle,2017,8,7,14.0,45.0,49.2341662147727,-123.03593015293313,Renfrew-Collingwood
Break and Enter Residential/Other,2017,4,9,9.0,32.0,49.2858737296215,-123.11670709503241,Central Business District
Break and Enter Residential/Other,2017,4,8,11.0,15.0,49.2858737296215,-123.11670709503241,Central Business District
Theft from Vehicle,2017,9,3,1.0,0.0,49.27907791224819,-123.12918277899654,West End
Theft of Bicycle,2017,7,6,8.0,0.0,49.26405348082858,-123.17011087852082,Kitsilano
Break and Enter Commercial,2017,4,28,6.0,55.0,49.26410326021726,-123.12665670638053,Fairview
Vehicle Collision or Pedestrian Struck (with Injury),2017,4,14,8.0,8.0,49.281343945178165,-123.09969797315968,Central Business District
Vehicle Collision or Pedestrian Struck (with Injury),2017,6,9,18.0,11.0,49.281343945178165,-123.09969797315968,Central Business District
Break and Enter Commercial,2017,4,5,4.0,59.0,49.262859503468995,-123.0565122077488,Hastings-Sunrise
Theft from Vehicle,2017,10,24,20.0,45.0,49.2341662147727,-123.03593015293313,Renfrew-Collingwood
Theft from Vehicle,2017,12,17,0.0,0.0,49.2341662147727,-123.03593015293313,Renfrew-Collingwood
Break and Enter Commercial,2017,3,26,4.0,37.0,49.262859503468995,-123.0565122077488,Hastings-Sunrise
Break and Enter Residential/Other,2017,5,28,4.0,0.0,49.26559389226297,-123.1041001546977,Mount Pleasant
Break and Enter Commercial,2017,3,25,5.0,54.0,49.262859503468995,-123.0565122077488,Hastings-Sunrise
Break and Enter Residential/Other,2017,8,6,0.0,45.0,49.21423966167387,-123.10561815264063,Sunset
Vehicle Collision or Pedestrian Struck (with Injury),2017,7,13,19.0,18.0,49.281343945178165,-123.09969797315968,Central Business District
Theft from Vehicle,2017,8,18,3.0,30.0,49.27854379350707,-123.07918301192957,Strathcona
Break and Enter Commercial,2017,4,3,4.0,46.0,49.2628607012846,-123.05663783304283,Grandview-Woodland
Vehicle Collision or Pedestrian Struck (with Injury),2017,8,18,21.0,51.0,49.281343945178165,-123.09969797315968,Central Business District
Vehicle Collision or Pedestrian Struck (with Injury),2017,9,7,11.0,43.0,49.281343945178165,-123.09969797315968,Central Business District
Vehicle Collision or Pedestrian Struck (with Injury),2017,9,13,17.0,40.0,49.281343945178165,-123.09969797315968,Central Business District
Theft from Vehicle,2017,10,2,13.0,47.0,49.27854379350707,-123.07918301192957,Strathcona
Theft of Bicycle,2017,7,23,15.0,0.0,49.25371962449936,-123.10425327739674,Riley Park
Theft from Vehicle,2017,10,15,7.0,54.0,49.27854379350707,-123.07918301192957,Strathcona
Vehicle Collision or Pedestrian Struck (with Injury),2017,12,31,21.0,35.0,49.281343945178165,-123.09969797315968,Central Business District
Mischief,2017,7,1,9.0,0.0,49.276543213316465,-123.12718789192813,Central Business District
Theft from Vehicle,2017,11,23,16.0,0.0,49.27854379350707,-123.07918301192957,Strathcona
Other Theft,2017,8,6,19.0,47.0,49.26483475325912,-123.11468190436439,Mount Pleasant
Mischief,2017,4,28,6.0,6.0,49.276543213316465,-123.12718789192813,Central Business District
Break and Enter Residential/Other,2017,8,28,13.0,47.0,49.27014385668939,-123.10378599920523,Mount Pleasant
Other Theft,2017,8,2,22.0,15.0,49.26483475325912,-123.11468190436439,Mount Pleasant
Other Theft,2017,8,1,17.0,22.0,49.26483475325912,-123.11468190436439,Mount Pleasant
Other Theft,2017,7,26,7.0,36.0,49.26483475325912,-123.11468190436439,Mount Pleasant
Break and Enter Residential/Other,2017,12,2,19.0,30.0,49.25841048414863,-123.10431579372703,Mount Pleasant
Other Theft,2017,7,13,22.0,30.0,49.26483475325912,-123.11468190436439,Mount Pleasant
Other Theft,2017,7,12,16.0,59.0,49.26483475325912,-123.11468190436439,Mount Pleasant
Theft from Vehicle,2017,9,3,21.0,30.0,49.282984266572825,-123.1153967751884,Central Business District
Break and Enter Commercial,2017,11,11,21.0,0.0,49.264436869067524,-123.1504545771436,Kitsilano
Break and Enter Commercial,2017,2,27,3.0,0.0,49.264436869067524,-123.1504545771436,Kitsilano
Other Theft,2017,7,9,22.0,45.0,49.26483475325912,-123.11468190436439,Mount Pleasant
Break and Enter Commercial,2017,3,3,5.0,2.0,49.263544828869854,-123.10080414897558,Mount Pleasant
Other Theft,2017,6,26,14.0,42.0,49.26483475325912,-123.11468190436439,Mount Pleasant
Theft from Vehicle,2017,11,23,2.0,26.0,49.2461664858697,-123.18525538088767,Dunbar-Southlands
Break and Enter Residential/Other,2017,11,5,12.0,0.0,49.249249641588676,-123.12248112454843,South Cambie
Theft from Vehicle,2017,9,2,16.0,30.0,49.282984266572825,-123.1153967751884,Central Business District
Break and Enter Residential/Other,2017,9,21,12.0,0.0,49.25939732700067,-123.10424049796893,Mount Pleasant
Vehicle Collision or Pedestrian Struck (with Injury),2017,3,23,15.0,28.0,49.28037245570259,-123.09970976407436,Central Business District
Theft of Bicycle,2017,1,3,15.0,0.0,49.28453185982964,-123.05977244817427,Grandview-Woodland
Vehicle Collision or Pedestrian Struck (with Injury),2017,7,21,12.0,46.0,49.28037245570259,-123.09970976407436,Central Business District
Break and Enter Commercial,2017,7,30,2.0,50.0,49.240392797059954,-123.05476338900462,Renfrew-Collingwood
Theft from Vehicle,2017,4,21,9.0,30.0,49.2461664858697,-123.18525538088767,Dunbar-Southlands
Mischief,2017,8,2,23.0,38.0,49.2180815250243,-123.07490910727618,Victoria-Fraserview
Break and Enter Commercial,2017,5,16,7.0,7.0,49.240392797059954,-123.05476338900462,Renfrew-Collingwood
Break and Enter Commercial,2017,3,28,6.0,10.0,49.240392797059954,-123.05476338900462,Renfrew-Collingwood
Theft from Vehicle,2017,8,7,13.0,0.0,49.27907791224819,-123.12918277899654,West End
Break and Enter Residential/Other,2017,12,12,22.0,0.0,49.24901582839397,-123.12276099123106,South Cambie
Break and Enter Commercial,2017,11,3,14.0,57.0,49.26291341117168,-123.05477634821987,Hastings-Sunrise
Vehicle Collision or Pedestrian Struck (with Injury),2017,10,17,15.0,13.0,49.28037245570259,-123.09970976407436,Central Business District
Mischief,2017,3,20,0.0,0.0,49.2196043910867,-123.07454447874545,Victoria-Fraserview
Theft of Bicycle,2017,5,2,9.0,0.0,49.25843428450327,-123.10554503437866,Mount Pleasant
Mischief,2017,10,2,18.0,0.0,49.246160819424894,-123.1050759010387,Riley Park
Theft from Vehicle,2017,9,17,14.0,0.0,49.28096071278837,-123.08239311399196,Strathcona
Vehicle Collision or Pedestrian Struck (with Injury),2017,12,27,20.0,0.0,49.27948189881508,-123.09974921579887,Central Business District
Break and Enter Residential/Other,2017,10,1,17.0,40.0,49.249027483944964,-123.12321940572224,South Cambie
Other Theft,2017,1,11,14.0,12.0,49.284414861308555,-123.11238286220131,Central Business District
Theft from Vehicle,2017,2,3,2.0,5.0,49.27225544822937,-123.04836243296143,Hastings-Sunrise
Theft from Vehicle,2017,12,4,22.0,0.0,49.27754469542413,-123.07146025900819,Grandview-Woodland
Theft from Vehicle,2017,12,10,20.0,30.0,49.28654629374924,-123.12914178507594,West End
Other Theft,2017,6,25,17.0,6.0,49.26483475325912,-123.11468190436439,Mount Pleasant
Theft of Bicycle,2017,1,5,9.0,58.0,49.28165643333707,-123.10508309852919,Central Business District
Theft from Vehicle,2017,5,16,14.0,45.0,49.27907791224819,-123.12918277899654,West End
Theft of Bicycle,2017,9,7,15.0,15.0,49.25668681614281,-123.10541130233331,Mount Pleasant
Theft from Vehicle,2017,3,7,8.0,0.0,49.24807450336628,-123.18523174124826,Dunbar-Southlands
Theft of Bicycle,2017,2,11,7.0,37.0,49.281546274505565,-123.10494880579837,Central Business District
Theft of Bicycle,2017,4,5,4.0,30.0,49.281546274505565,-123.10494880579837,Central Business District
Other Theft,2017,6,21,6.0,45.0,49.26483475325912,-123.11468190436439,Mount Pleasant
Theft from Vehicle,2017,4,13,23.0,3.0,49.27907791224819,-123.12918277899654,West End
Theft of Vehicle,2017,4,11,16.0,30.0,49.25651380148844,-123.07421539057941,Kensington-Cedar Cottage
Theft from Vehicle,2017,5,24,21.0,30.0,49.27754469542413,-123.07146025900819,Grandview-Woodland
Theft from Vehicle,2017,2,19,19.0,0.0,49.26132648792182,-123.16640808163758,Kitsilano
Theft of Vehicle,2017,3,13,22.0,0.0,49.27740458512603,-123.03358719347997,Hastings-Sunrise
Theft from Vehicle,2017,8,2,16.0,30.0,49.282984266572825,-123.1153967751884,Central Business District
Theft from Vehicle,2017,12,5,12.0,6.0,49.26064288024985,-123.06199674989041,Kensington-Cedar Cottage
Theft from Vehicle,2017,3,19,23.0,9.0,49.27907791224819,-123.12918277899654,West End
Theft of Bicycle,2017,7,21,17.0,30.0,49.280708103870516,-123.10534410908807,Central Business District
Other Theft,2017,1,13,14.0,50.0,49.284414861308555,-123.11238286220131,Central Business District
Theft of Bicycle,2017,10,17,9.0,0.0,49.28363025126681,-123.1046795997153,Central Business District
Vehicle Collision or Pedestrian Struck (with Injury),2017,7,24,0.0,23.0,49.27493011764648,-123.10000124452816,Central Business District
Mischief,2017,11,24,1.0,0.0,49.26435848001357,-123.13138626912918,Fairview
Break and Enter Commercial,2017,9,1,16.0,0.0,49.2802755406594,-123.0563353534631,Hastings-Sunrise
Theft of Bicycle,2017,2,15,0.0,0.0,49.267340413087766,-123.10508004577147,Mount Pleasant
Other Theft,2017,6,19,16.0,41.0,49.26483475325912,-123.11468190436439,Mount Pleasant
Other Theft,2017,6,6,21.0,6.0,49.26483475325912,-123.11468190436439,Mount Pleasant
Mischief,2017,11,4,3.0,53.0,49.27614111294042,-123.1276098872345,Central Business District
Theft from Vehicle,2017,3,20,12.0,0.0,49.2866442292064,-123.12916142980423,West End
Mischief,2017,6,10,19.0,0.0,49.247246900302464,-123.16715122616942,Arbutus Ridge
Theft from Vehicle,2017,11,1,21.0,0.0,49.284623280164766,-123.10861955922738,Central Business District
Break and Enter Commercial,2017,3,7,18.0,0.0,49.28112611229039,-123.05524310058725,Hastings-Sunrise
Mischief,2017,12,4,5.0,0.0,49.2470109311085,-123.10321071185238,Riley Park
Mischief,2017,4,13,0.0,0.0,49.232744959107436,-123.16431936508683,Kerrisdale
Other Theft,2017,1,13,17.0,11.0,49.284414861308555,-123.11238286220131,Central Business District
Other Theft,2017,6,4,19.0,35.0,49.26483475325912,-123.11468190436439,Mount Pleasant
Other Theft,2017,6,3,9.0,6.0,49.26483475325912,-123.11468190436439,Mount Pleasant
Mischief,2017,10,7,7.0,47.0,49.27614111294042,-123.1276098872345,Central Business District
Theft from Vehicle,2017,12,13,6.0,47.0,49.27814669461071,-123.12278075659091,Central Business District
Theft from Vehicle,2017,10,7,10.0,28.0,49.27814669461071,-123.12278075659091,Central Business District
Theft from Vehicle,2017,9,17,0.0,0.0,49.27814669461071,-123.12278075659091,Central Business District
Theft of Vehicle,2017,1,24,21.0,30.0,49.25673423458544,-123.16024676168993,Arbutus Ridge
Break and Enter Residential/Other,2017,7,11,15.0,50.0,49.26470681145311,-123.19110919824065,West Point Grey
Theft from Vehicle,2017,8,23,0.0,54.0,49.2766424328706,-123.07138856451671,Grandview-Woodland
Break and Enter Residential/Other,2017,9,16,6.0,45.0,49.24903335601432,-123.12344861315964,South Cambie
Mischief,2017,9,7,4.0,30.0,49.27614111294042,-123.1276098872345,Central Business District
Theft from Vehicle,2017,7,4,16.0,0.0,49.27742171489887,-123.09353185718858,Strathcona
Theft from Vehicle,2017,3,12,7.0,10.0,49.2766279538657,-123.07020880734609,Grandview-Woodland
Mischief,2017,4,15,3.0,21.0,49.27614111294042,-123.1276098872345,Central Business District
Mischief,2017,1,14,15.0,20.0,49.26354973423507,-123.13868663220542,Fairview
Theft from Vehicle,2017,10,22,18.0,0.0,49.27737150812209,-123.09365976027777,Strathcona
Theft from Vehicle,2017,2,9,15.0,45.0,49.25647648173993,-123.1851286397257,Dunbar-Southlands
Mischief,2017,7,8,3.0,58.0,49.276198402587184,-123.12770008522808,Central Business District
Theft from Vehicle,2017,8,6,16.0,0.0,49.27057259601519,-123.07868829927548,Strathcona
Break and Enter Residential/Other,2017,2,12,8.0,1.0,49.266855909878544,-123.09557439945115,Strathcona
Vehicle Collision or Pedestrian Struck (with Injury),2017,2,1,10.0,23.0,49.276756327498234,-123.09978496412006,Strathcona
Mischief,2017,10,9,17.0,0.0,49.271462162199015,-123.07864201273394,Strathcona
Theft from Vehicle,2017,4,10,16.0,0.0,49.262753785330005,-123.1433001792889,Fairview
Other Theft,2017,4,8,17.0,30.0,49.21098056943818,-123.10670590469698,Marpole
Other Theft,2017,4,8,11.0,6.0,49.21098056943818,-123.10670590469698,Marpole
Theft of Vehicle,2017,4,12,18.0,0.0,49.27319871611589,-123.03355299406505,Hastings-Sunrise
Mischief,2017,4,13,21.0,0.0,49.232813506524074,-123.16419033592207,Kerrisdale
Vehicle Collision or Pedestrian Struck (with Injury),2017,12,3,12.0,8.0,49.276756327498234,-123.09978496412006,Strathcona
Other Theft,2017,6,2,23.0,27.0,49.26483475325912,-123.11468190436439,Mount Pleasant
Mischief,2017,8,27,17.0,31.0,49.28152568748319,-123.1048365653669,Central Business District
Other Theft,2017,6,2,19.0,13.0,49.26483475325912,-123.11468190436439,Mount Pleasant
Other Theft,2017,5,29,23.0,23.0,49.26483475325912,-123.11468190436439,Mount Pleasant
Mischief,2017,6,8,22.0,0.0,49.2329138213657,-123.19238843103051,Kerrisdale
Other Theft,2017,5,20,22.0,17.0,49.26483475325912,-123.11468190436439,Mount Pleasant
Mischief,2017,11,10,17.0,30.0,49.2320303981273,-123.16277871563331,Kerrisdale
Mischief,2017,10,1,10.0,0.0,49.23279549893563,-123.16274029603142,Kerrisdale
